"Year","Month","Day","Secchi.Depth.m","s.Secchi.Depth.m","People","Notes.Secchi","Source.Secchi","Date","yDay","Source.Color","Secchi.Season","Secchi.Granular.Season"
2001,6,4,5.8,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2001-06-04,155,"skyblue2","clearwater","clearwater #2"
2001,6,18,3.4,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2001-06-18,169,"skyblue2","clearwater","clearwater #2"
2001,7,2,2,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2001-07-02,183,"skyblue2","post-clearwater","post-clearwater"
2001,7,16,1.8,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2001-07-16,197,"skyblue2","post-clearwater","post-clearwater"
2001,7,30,2,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2001-07-30,211,"skyblue2","post-clearwater","post-clearwater"
2001,8,13,1.4,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2001-08-13,225,"skyblue2","post-clearwater","post-clearwater"
2001,8,27,1.75,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2001-08-27,239,"skyblue2","post-clearwater","post-clearwater"
2001,9,26,1.3,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2001-09-26,269,"skyblue2","post-clearwater","post-clearwater"
2001,10,22,5.5,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2001-10-22,295,"skyblue2","post-clearwater","post-clearwater"
2001,11,26,3.1,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2001-11-26,330,"skyblue2","post-clearwater","post-clearwater"
2002,3,28,2.2,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2002-03-28,87,"skyblue2","pre-clearwater","pre-clearwater"
2002,4,8,2.5,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2002-04-08,98,"skyblue2","pre-clearwater","pre-clearwater"
2002,4,24,4.6,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2002-04-24,114,"skyblue2","clearwater","clearwater #1"
2002,5,6,6.3,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2002-05-06,126,"skyblue2","clearwater","clearwater #1"
2002,5,20,6.6,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2002-05-20,140,"skyblue2","clearwater","clearwater #1"
2002,6,3,4.9,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2002-06-03,154,"skyblue2","clearwater","mid-clearwater bloom"
2002,6,18,6.5,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2002-06-18,169,"skyblue2","clearwater","clearwater #2"
2002,7,1,2.3,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2002-07-01,182,"skyblue2","post-clearwater","post-clearwater"
2002,7,15,1.9,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2002-07-15,196,"skyblue2","post-clearwater","post-clearwater"
2002,7,26,1.6,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2002-07-26,207,"skyblue2","post-clearwater","post-clearwater"
2002,8,12,1.2,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2002-08-12,224,"skyblue2","post-clearwater","post-clearwater"
2002,8,26,1.7,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2002-08-26,238,"skyblue2","post-clearwater","post-clearwater"
2002,9,23,1.5,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2002-09-23,266,"skyblue2","post-clearwater","post-clearwater"
2002,10,21,3,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2002-10-21,294,"skyblue2","post-clearwater","post-clearwater"
2002,11,18,3.5,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2002-11-18,322,"skyblue2","post-clearwater","post-clearwater"
2003,1,21,10.2,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2003-01-21,21,"skyblue2","pre-clearwater","pre-clearwater"
2003,4,3,6.4,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2003-04-03,93,"skyblue2","pre-clearwater","pre-clearwater"
2003,4,14,3.2,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2003-04-14,104,"skyblue2","pre-clearwater","pre-clearwater"
2003,4,28,5.5,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2003-04-28,118,"skyblue2","clearwater","clearwater #1"
2003,5,13,6.6,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2003-05-13,133,"skyblue2","clearwater","clearwater #1"
2003,5,27,5,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2003-05-27,147,"skyblue2","clearwater","clearwater #1"
2003,6,9,4.2,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2003-06-09,160,"skyblue2","clearwater","clearwater #1"
2003,6,23,2,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2003-06-23,174,"skyblue2","clearwater","mid-clearwater bloom"
2003,7,7,4.9,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2003-07-07,188,"skyblue2","clearwater","clearwater #2"
2003,7,24,4.6,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2003-07-24,205,"skyblue2","clearwater","clearwater #2"
2003,8,4,2.4,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2003-08-04,216,"skyblue2","post-clearwater","post-clearwater"
2003,8,18,1.7,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2003-08-18,230,"skyblue2","post-clearwater","post-clearwater"
2003,9,2,2.3,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2003-09-02,245,"skyblue2","post-clearwater","post-clearwater"
2003,9,29,2,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2003-09-29,272,"skyblue2","post-clearwater","post-clearwater"
2003,10,27,6,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2003-10-27,300,"skyblue2","post-clearwater","post-clearwater"
2003,11,25,3.5,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2003-11-25,329,"skyblue2","post-clearwater","post-clearwater"
2004,2,3,5.2,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2004-02-03,34,"skyblue2","pre-clearwater","pre-clearwater"
2004,3,29,2.9,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2004-03-29,89,"skyblue2","pre-clearwater","pre-clearwater"
2004,4,12,2.7,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2004-04-12,103,"skyblue2","pre-clearwater","pre-clearwater"
2004,4,28,6.3,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2004-04-28,119,"skyblue2","clearwater","clearwater #1"
2004,5,10,10.1,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2004-05-10,131,"skyblue2","clearwater","clearwater #1"
2004,5,24,3,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2004-05-24,145,"skyblue2","clearwater","mid-clearwater bloom"
2004,6,7,5.5,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2004-06-07,159,"skyblue2","clearwater","clearwater #2"
2004,6,21,3.75,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2004-06-21,173,"skyblue2","clearwater","clearwater #2"
2004,7,6,2.6,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2004-07-06,188,"skyblue2","post-clearwater","post-clearwater"
2004,7,19,2.4,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2004-07-19,201,"skyblue2","post-clearwater","post-clearwater"
2004,8,3,2.3,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2004-08-03,216,"skyblue2","post-clearwater","post-clearwater"
2004,8,16,1.6,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2004-08-16,229,"skyblue2","post-clearwater","post-clearwater"
2004,9,7,2.2,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2004-09-07,251,"skyblue2","post-clearwater","post-clearwater"
2004,10,5,2.3,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2004-10-05,279,"skyblue2","post-clearwater","post-clearwater"
2004,11,3,4,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2004-11-03,308,"skyblue2","post-clearwater","post-clearwater"
2005,1,31,10.2,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2005-01-31,31,"skyblue2","pre-clearwater","pre-clearwater"
2005,4,15,2.2,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2005-04-15,105,"skyblue2","pre-clearwater","pre-clearwater"
2005,4,25,4,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2005-04-25,115,"skyblue2","clearwater","clearwater #1"
2005,5,9,7.5,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2005-05-09,129,"skyblue2","clearwater","clearwater #1"
2005,5,23,4.3,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2005-05-23,143,"skyblue2","clearwater","clearwater #1"
2005,6,6,5.5,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2005-06-06,157,"skyblue2","clearwater","clearwater #1"
2005,6,20,3.6,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2005-06-20,171,"skyblue2","clearwater","clearwater #1"
2005,7,5,1.6,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2005-07-05,186,"skyblue2","post-clearwater","post-clearwater"
2005,7,18,1.3,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2005-07-18,199,"skyblue2","post-clearwater","post-clearwater"
2005,8,1,2.6,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2005-08-01,213,"skyblue2","post-clearwater","post-clearwater"
2005,8,15,1.6,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2005-08-15,227,"skyblue2","post-clearwater","post-clearwater"
2005,8,29,2,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2005-08-29,241,"skyblue2","post-clearwater","post-clearwater"
2005,9,26,2.4,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2005-09-26,269,"skyblue2","post-clearwater","post-clearwater"
2005,11,2,4.5,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2005-11-02,306,"skyblue2","post-clearwater","post-clearwater"
2005,11,30,5.5,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2005-11-30,334,"skyblue2","post-clearwater","post-clearwater"
2006,3,6,7.8,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2006-03-06,65,"skyblue2","pre-clearwater","pre-clearwater"
2006,4,4,6.5,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2006-04-04,94,"skyblue2","clearwater","clearwater #1"
2006,4,17,6.4,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2006-04-17,107,"skyblue2","clearwater","clearwater #1"
2006,5,2,6.4,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2006-05-02,122,"skyblue2","clearwater","clearwater #1"
2006,5,15,5.2,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2006-05-15,135,"skyblue2","clearwater","clearwater #1"
2006,5,30,5.3,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2006-05-30,150,"skyblue2","clearwater","clearwater #1"
2006,6,12,4,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2006-06-12,163,"skyblue2","clearwater","clearwater #1"
2006,6,26,3,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2006-06-26,177,"skyblue2","post-clearwater","post-clearwater"
2006,7,10,3.3,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2006-07-10,191,"skyblue2","post-clearwater","post-clearwater"
2006,7,24,3,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2006-07-24,205,"skyblue2","post-clearwater","post-clearwater"
2006,8,7,2.2,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2006-08-07,219,"skyblue2","post-clearwater","post-clearwater"
2006,8,21,3,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2006-08-21,233,"skyblue2","post-clearwater","post-clearwater"
2006,9,6,3,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2006-09-06,249,"skyblue2","post-clearwater","post-clearwater"
2006,10,2,2.2,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2006-10-02,275,"skyblue2","post-clearwater","post-clearwater"
2006,10,30,2.5,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2006-10-30,303,"skyblue2","post-clearwater","post-clearwater"
2006,11,27,7.1,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2006-11-27,331,"skyblue2","post-clearwater","post-clearwater"
2007,1,3,6,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2007-01-03,3,"skyblue2","pre-clearwater","pre-clearwater"
2007,2,19,9.2,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2007-02-19,50,"skyblue2","pre-clearwater","pre-clearwater"
2007,4,2,4.1,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2007-04-02,92,"skyblue2","pre-clearwater","pre-clearwater"
2007,4,16,2.8,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2007-04-16,106,"skyblue2","pre-clearwater","pre-clearwater"
2007,4,30,3.1,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2007-04-30,120,"skyblue2","clearwater","clearwater #1"
2007,5,14,7.8,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2007-05-14,134,"skyblue2","clearwater","clearwater #1"
2007,5,29,6,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2007-05-29,149,"skyblue2","clearwater","clearwater #1"
2007,6,11,3.8,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2007-06-11,162,"skyblue2","clearwater","clearwater #1"
2007,6,25,3,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2007-06-25,176,"skyblue2","clearwater","clearwater #1"
2007,7,9,2.2,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2007-07-09,190,"skyblue2","post-clearwater","post-clearwater"
2007,7,23,2,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2007-07-23,204,"skyblue2","post-clearwater","post-clearwater"
2007,8,6,2,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2007-08-06,218,"skyblue2","post-clearwater","post-clearwater"
2007,8,20,2.5,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2007-08-20,232,"skyblue2","post-clearwater","post-clearwater"
2007,9,4,3,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2007-09-04,247,"skyblue2","post-clearwater","post-clearwater"
2007,10,1,1.7,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2007-10-01,274,"skyblue2","post-clearwater","post-clearwater"
2007,10,29,3,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2007-10-29,302,"skyblue2","post-clearwater","post-clearwater"
2007,11,26,4,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2007-11-26,330,"skyblue2","post-clearwater","post-clearwater"
2008,2,13,10.5,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2008-02-13,44,"skyblue2","pre-clearwater","pre-clearwater"
2008,4,14,0.9,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2008-04-14,105,"skyblue2","pre-clearwater","pre-clearwater"
2008,4,28,4.2,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2008-04-28,119,"skyblue2","clearwater","clearwater #1"
2008,5,12,6,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2008-05-12,133,"skyblue2","clearwater","clearwater #1"
2008,5,28,10.7,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2008-05-28,149,"skyblue2","clearwater","clearwater #1"
2008,6,9,6,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2008-06-09,161,"skyblue2","clearwater","clearwater #1"
2008,6,23,1.75,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2008-06-23,175,"skyblue2","post-clearwater","post-clearwater"
2008,7,7,0.8,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2008-07-07,189,"skyblue2","post-clearwater","post-clearwater"
2008,7,21,2,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2008-07-21,203,"skyblue2","post-clearwater","post-clearwater"
2008,8,4,1.2,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2008-08-04,217,"skyblue2","post-clearwater","post-clearwater"
2008,8,18,1.1,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2008-08-18,231,"skyblue2","post-clearwater","post-clearwater"
2008,9,5,1.8,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2008-09-05,249,"skyblue2","post-clearwater","post-clearwater"
2008,9,29,2.2,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2008-09-29,273,"skyblue2","post-clearwater","post-clearwater"
2008,10,29,3.5,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2008-10-29,303,"skyblue2","post-clearwater","post-clearwater"
2009,1,21,11.3,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2009-01-21,21,"skyblue2","pre-clearwater","pre-clearwater"
2009,4,15,3.5,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2009-04-15,105,"skyblue2","clearwater","clearwater #1"
2009,4,27,3,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2009-04-27,117,"skyblue2","clearwater","clearwater #1"
2009,5,11,5.3,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2009-05-11,131,"skyblue2","clearwater","clearwater #1"
2009,5,28,5.1,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2009-05-28,148,"skyblue2","clearwater","clearwater #1"
2009,6,9,8.5,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2009-06-09,160,"skyblue2","clearwater","clearwater #1"
2009,6,23,6.7,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2009-06-23,174,"skyblue2","clearwater","clearwater #1"
2009,7,6,2.2,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2009-07-06,187,"skyblue2","post-clearwater","post-clearwater"
2009,7,20,0.6,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2009-07-20,201,"skyblue2","post-clearwater","post-clearwater"
2009,8,5,0.9,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2009-08-05,217,"skyblue2","post-clearwater","post-clearwater"
